teacher_id,competence_id,competence_code,department_id,unit_id,ref_month,date_t,current_observation,knowledge_difficulty_level,required_level,gap_next_3m,current_level_t3,current_level_t2,current_level_t1,current_level_t,lag_gap_t3_t2,lag_gap_t2_t1,lag_gap_t1_t,rolling_tendance,days_since_last_training,training_frequency_per_month,is_long_absent,is_stagnant,avg_level,min_level,max_level,nb_level_5,nb_level_1,nb_savoirs,nb_competences,competency_coverage_rate,nb_formations_completed,nb_formations_in_progress,taux_assiduite,nb_besoins_exprimes,nb_besoins_approuves,avg_eval_score,nb_evaluations,months_since_last_training,engagement_score,attendance_rate,evaluation_score,training_count,stagnation_months,need_count,source_type,source_id,data_origin,is_synthetic,institutional_verified,generation_seed,generator_version,dataset_version,created_at
SYN_T0001,5,C5,DEP_01,UP_01,2025-02,2025-02-28,2.41,3.0,5.0,1.729,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,3.0,3.0,3.0,0.0,0.0,3.0,6.0,0.462,0.0,0.0,0.68,2.0,0.0,2.204,2.0,13.0,0.475,0.68,2.139,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0002,7,C7,DEP_02,UP_02,2025-02,2025-02-28,1.5,2.0,4.0,1.01,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,2.0,2.0,2.0,0.0,0.0,5.0,7.0,0.538,0.0,0.0,0.67,2.0,0.0,2.002,2.0,13.0,0.472,0.67,2.243,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0005,4,C4,DEP_05,UP_05,2025-02,2025-02-28,2.11,2.0,4.0,2.196,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,1,1,2.0,2.0,2.0,0.0,0.0,2.0,8.0,0.615,1.0,0.0,0.323,2.0,1.0,1.678,2.0,0.0,0.729,0.323,1.92,1,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0006,6,C6,DEP_01,UP_06,2025-02,2025-02-28,2.43,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,1,1,3.0,3.0,3.0,0.0,0.0,4.0,7.0,0.538,1.0,0.0,0.319,0.0,0.0,2.0,2.0,0.0,0.604,0.319,2.243,1,4.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0007,7,C7,DEP_02,UP_07,2025-02,2025-02-28,2.89,2.0,4.0,0.935,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,3.0,3.0,3.0,0.0,0.0,5.0,7.0,0.538,0.0,1.0,0.368,2.0,2.0,3.155,2.0,13.0,0.356,0.368,3.426,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0007,11,C11,DEP_02,UP_07,2025-02,2025-02-28,3.47,3.0,5.0,0.599,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.333,999.0,0.0,1,0,3.75,3.0,4.0,0.0,0.0,5.0,7.0,0.538,0.0,1.0,0.471,2.0,1.0,3.155,2.0,13.0,0.437,0.471,3.426,0,2.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0007,12,C12,DEP_02,UP_07,2025-02,2025-02-28,3.15,1.0,3.0,1.145,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,3.0,3.0,3.0,0.0,0.0,2.0,7.0,0.538,0.0,0.0,0.495,0.0,0.0,3.155,2.0,13.0,0.422,0.495,3.426,0,4.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0008,6,C6,DEP_03,UP_08,2025-02,2025-02-28,1.77,1.0,3.0,2.097,2.0,1.0,1.0,1.0,-1.0,0.0,0.0,-0.333,999.0,0.0,0,0,1.25,1.0,2.0,0.0,3.0,4.0,8.0,0.615,0.0,0.0,0.524,2.0,2.0,2.188,2.0,13.0,0.462,0.524,2.292,0,2.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0014,9,C9,DEP_04,UP_02,2025-02,2025-02-28,1.39,1.0,3.0,1.071,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,2.0,2.0,2.0,0.0,0.0,3.0,8.0,0.615,0.0,0.0,0.391,2.0,2.0,3.304,2.0,13.0,0.401,0.391,3.397,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0017,1,C1,DEP_02,UP_05,2025-02,2025-02-28,3.2,2.0,4.0,0.181,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,4.0,4.0,4.0,0.0,0.0,3.0,5.0,0.385,0.0,0.0,0.563,0.0,0.0,2.913,2.0,13.0,0.458,0.563,2.716,0,4.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0018,4,C4,DEP_03,UP_06,2025-02,2025-02-28,2.44,2.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,4.0,4.0,4.0,0.0,0.0,2.0,6.0,0.462,1.0,1.0,0.637,0.0,0.0,1.695,2.0,0.0,0.749,0.637,1.771,1,3.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0021,3,C3,DEP_01,UP_09,2025-02,2025-02-28,3.01,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,3.0,3.0,3.0,0.0,0.0,5.0,7.0,0.538,0.0,1.0,0.817,0.0,0.0,2.844,2.0,13.0,0.591,0.817,2.698,0,4.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0021,10,C10,DEP_01,UP_09,2025-02,2025-02-28,3.05,2.0,4.0,0.164,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,4.0,4.0,4.0,0.0,0.0,4.0,7.0,0.538,1.0,0.0,0.749,0.0,0.0,2.844,2.0,0.0,0.711,0.749,2.698,1,4.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0022,7,C7,DEP_02,UP_10,2025-02,2025-02-28,3.2,2.0,4.0,0.0,5.0,4.0,4.0,4.0,-1.0,0.0,0.0,-0.333,999.0,0.0,0,0,4.25,4.0,5.0,1.0,0.0,5.0,7.0,0.538,0.0,2.0,0.617,0.0,0.0,2.221,2.0,13.0,0.442,0.617,2.127,0,2.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0023,4,C4,DEP_03,UP_11,2025-02,2025-02-28,2.67,2.0,4.0,2.34,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,2.0,2.0,2.0,0.0,0.0,2.0,7.0,0.538,0.0,0.0,0.216,2.0,1.0,3.372,2.0,13.0,0.187,0.216,3.281,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0026,1,C1,DEP_01,UP_02,2025-02,2025-02-28,1.93,2.0,4.0,1.638,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,2.0,2.0,2.0,0.0,0.0,3.0,8.0,0.615,0.0,0.0,0.638,2.0,2.0,2.748,2.0,13.0,0.494,0.638,2.359,0,3.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0026,4,C4,DEP_01,UP_02,2025-02,2025-02-28,3.06,2.0,4.0,2.173,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.333,0.0,0.2,0,0,2.75,2.0,3.0,0.0,0.0,2.0,8.0,0.615,1.0,0.0,0.64,2.0,1.0,2.748,2.0,0.0,0.756,0.64,2.359,1,2.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0026,8,C8,DEP_01,UP_02,2025-02,2025-02-28,2.27,3.0,5.0,2.131,4.0,4.0,4.0,3.0,0.0,0.0,-1.0,-0.333,999.0,0.0,0,0,3.75,3.0,4.0,0.0,0.0,2.0,8.0,0.615,0.0,0.0,0.63,2.0,1.0,2.748,2.0,13.0,0.554,0.63,2.359,0,0.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0030,1,C1,DEP_05,UP_06,2025-02,2025-02-28,1.81,2.0,4.0,2.075,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,2.0,2.0,2.0,0.0,0.0,3.0,8.0,0.615,0.0,1.0,0.421,2.0,2.0,2.468,2.0,13.0,0.424,0.421,2.751,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0033,4,C4,DEP_03,UP_09,2025-02,2025-02-28,1.6,2.0,4.0,1.812,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,28.0,0.2,0,1,2.0,2.0,2.0,0.0,0.0,2.0,7.0,0.538,1.0,1.0,1.0,2.0,1.0,2.132,2.0,0.92,0.808,1.0,1.622,1,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0033,5,C5,DEP_03,UP_09,2025-02,2025-02-28,2.75,3.0,5.0,0.927,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.333,0.0,0.4,0,0,3.75,3.0,4.0,0.0,0.0,3.0,7.0,0.538,2.0,1.0,0.908,2.0,2.0,2.132,2.0,0.0,0.811,0.908,1.622,2,2.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0034,13,C13,DEP_04,UP_10,2025-02,2025-02-28,2.71,2.0,4.0,0.051,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,4.0,4.0,4.0,0.0,0.0,3.0,9.0,0.692,0.0,0.0,0.172,0.0,0.0,2.433,2.0,13.0,0.283,0.172,2.224,0,4.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0036,8,C8,DEP_01,UP_12,2025-02,2025-02-28,2.61,3.0,5.0,2.896,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,2.0,2.0,2.0,0.0,0.0,2.0,8.0,0.615,0.0,0.0,0.177,2.0,0.0,3.598,2.0,13.0,0.291,0.177,3.446,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0036,10,C10,DEP_01,UP_12,2025-02,2025-02-28,1.5,2.0,4.0,2.127,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,1.0,1.0,1.0,0.0,4.0,4.0,8.0,0.615,0.0,0.0,0.055,2.0,1.0,3.598,2.0,13.0,0.147,0.055,3.446,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0038,13,C13,DEP_03,UP_02,2025-02,2025-02-28,3.49,2.0,4.0,1.006,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,3.0,3.0,3.0,0.0,0.0,3.0,7.0,0.538,1.0,0.0,0.902,2.0,1.0,2.256,2.0,0.0,0.787,0.902,,1,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0041,4,C4,DEP_01,UP_05,2025-02,2025-02-28,1.63,2.0,4.0,1.764,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,2.0,2.0,2.0,0.0,0.0,2.0,7.0,0.538,0.0,0.0,0.694,2.0,1.0,3.115,2.0,13.0,0.561,-0.05,3.196,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0042,5,C5,DEP_02,UP_06,2025-02,2025-02-28,2.04,3.0,5.0,2.027,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,3.0,3.0,3.0,0.0,0.0,3.0,6.0,0.462,1.0,1.0,0.703,2.0,1.0,2.726,2.0,0.0,0.756,0.703,3.06,1,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0042,13,C13,DEP_02,UP_06,2025-02,2025-02-28,3.26,2.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2,1,1,4.0,4.0,4.0,0.0,0.0,3.0,6.0,0.462,1.0,0.0,0.435,0.0,0.0,2.726,2.0,0.0,0.592,0.435,3.06,1,4.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0044,2,C2,DEP_04,UP_08,2025-02,2025-02-28,1.2,3.0,5.0,2.909,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,2.0,2.0,2.0,0.0,0.0,4.0,10.0,0.769,1.0,1.0,0.694,2.0,1.0,2.875,2.0,0.0,0.761,0.694,3.229,1,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0044,10,C10,DEP_04,UP_08,2025-02,2025-02-28,2.96,2.0,4.0,0.98,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.333,0.0,0.2,0,0,2.25,2.0,3.0,0.0,0.0,4.0,10.0,0.769,1.0,0.0,0.698,2.0,0.0,2.875,2.0,0.0,0.939,0.698,3.229,1,0.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0045,4,C4,DEP_05,UP_09,2025-02,2025-02-28,3.98,2.0,4.0,0.078,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2,1,1,4.0,4.0,4.0,0.0,0.0,2.0,8.0,0.615,1.0,0.0,0.357,0.0,0.0,2.695,2.0,0.0,0.62,0.357,2.181,1,3.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0046,3,C3,DEP_01,UP_10,2025-02,2025-02-28,1.74,1.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,2.0,2.0,2.0,0.0,0.0,5.0,8.0,0.615,0.0,2.0,0.406,2.0,2.0,2.898,2.0,13.0,0.421,0.406,3.014,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0049,7,C7,DEP_04,UP_01,2025-02,2025-02-28,2.56,2.0,4.0,1.93,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,3.0,3.0,3.0,0.0,0.0,5.0,8.0,0.615,0.0,0.0,0.671,2.0,0.0,2.742,2.0,13.0,0.42,0.671,2.399,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0049,10,C10,DEP_04,UP_01,2025-02,2025-02-28,2.8,2.0,4.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,3.0,3.0,3.0,0.0,0.0,4.0,8.0,0.615,1.0,1.0,0.722,2.0,0.0,2.742,2.0,0.0,0.659,0.722,2.399,1,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0050,8,C8,DEP_05,UP_02,2025-02,2025-02-28,2.47,3.0,5.0,2.112,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,3.0,3.0,3.0,0.0,0.0,2.0,6.0,0.462,0.0,0.0,0.35,2.0,2.0,2.647,2.0,13.0,0.332,0.35,3.124,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0050,10,C10,DEP_05,UP_02,2025-02,2025-02-28,2.95,2.0,4.0,0.148,3.0,3.0,3.0,4.0,0.0,0.0,1.0,0.333,0.0,0.2,1,0,3.25,3.0,4.0,0.0,0.0,4.0,6.0,0.462,1.0,1.0,0.357,1.0,1.0,2.647,2.0,0.0,0.655,0.357,3.124,1,0.0,1.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0051,1,C1,DEP_01,UP_03,2025-02,2025-02-28,3.47,2.0,4.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,0.333,0.0,0.2,1,0,3.25,3.0,4.0,0.0,0.0,3.0,6.0,0.462,1.0,0.0,0.486,1.0,1.0,2.317,2.0,0.0,0.803,0.486,2.378,1,0.0,1.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0053,5,C5,DEP_03,UP_05,2025-02,2025-02-28,2.6,3.0,5.0,0.893,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,4.0,4.0,4.0,0.0,0.0,3.0,9.0,0.692,0.0,2.0,0.666,2.0,2.0,2.298,2.0,13.0,0.513,0.666,2.121,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0054,7,C7,DEP_04,UP_06,2025-02,2025-02-28,2.01,2.0,4.0,1.01,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,3.0,3.0,3.0,0.0,0.0,5.0,5.0,0.385,0.0,0.0,0.455,2.0,1.0,2.624,2.0,13.0,0.441,0.455,2.755,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0059,2,C2,DEP_04,UP_11,2025-02,2025-02-28,2.55,3.0,5.0,2.023,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,3.0,3.0,3.0,0.0,0.0,4.0,7.0,0.538,0.0,0.0,0.659,2.0,2.0,2.255,2.0,13.0,0.514,0.659,2.348,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0059,12,C12,DEP_04,UP_11,2025-02,2025-02-28,2.86,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,3.0,3.0,3.0,0.0,0.0,2.0,7.0,0.538,1.0,0.0,0.637,0.0,0.0,2.255,2.0,0.0,0.656,0.637,2.348,1,4.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0061,5,C5,DEP_01,UP_01,2025-02,2025-02-28,1.31,3.0,5.0,3.193,3.0,2.0,2.0,2.0,-1.0,0.0,0.0,-0.333,999.0,0.0,0,0,2.25,2.0,3.0,0.0,0.0,3.0,7.0,0.538,0.0,1.0,0.792,2.0,0.0,2.056,2.0,13.0,0.5,0.792,2.114,0,2.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0061,6,C6,DEP_01,UP_01,2025-02,2025-02-28,1.39,1.0,3.0,1.749,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,2.0,2.0,2.0,0.0,0.0,4.0,7.0,0.538,1.0,0.0,0.666,2.0,1.0,2.056,2.0,0.0,0.612,0.666,2.114,1,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0066,1,C1,DEP_01,UP_06,2025-02,2025-02-28,2.48,2.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,4.0,4.0,4.0,0.0,0.0,3.0,7.0,0.538,0.0,0.0,0.659,0.0,0.0,3.087,2.0,13.0,0.573,0.659,3.666,0,4.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0066,9,C9,DEP_01,UP_06,2025-02,2025-02-28,1.03,1.0,3.0,1.228,2.0,1.0,1.0,1.0,-1.0,0.0,0.0,-0.333,999.0,0.0,0,0,1.25,1.0,2.0,0.0,3.0,3.0,7.0,0.538,0.0,0.0,0.514,2.0,0.0,3.087,2.0,13.0,0.513,0.514,3.666,0,2.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0066,11,C11,DEP_01,UP_06,2025-02,2025-02-28,1.79,3.0,5.0,2.907,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,2.0,2.0,2.0,0.0,0.0,5.0,7.0,0.538,1.0,0.0,0.627,2.0,1.0,3.087,2.0,0.0,0.802,0.627,3.666,1,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0071,4,C4,DEP_01,UP_11,2025-02,2025-02-28,2.16,2.0,4.0,0.0,3.0,4.0,3.0,3.0,1.0,-1.0,0.0,0.0,999.0,0.0,0,0,3.25,3.0,4.0,0.0,0.0,2.0,6.0,0.462,0.0,1.0,0.815,2.0,1.0,2.13,2.0,13.0,0.567,0.815,2.26,0,1.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0071,9,C9,DEP_01,UP_11,2025-02,2025-02-28,2.55,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,3.0,3.0,3.0,0.0,0.0,3.0,6.0,0.462,0.0,0.0,0.971,0.0,0.0,2.13,2.0,13.0,0.647,0.971,2.26,0,4.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0071,13,C13,DEP_01,UP_11,2025-02,2025-02-28,2.0,2.0,4.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,28.0,0.2,0,1,3.0,3.0,3.0,0.0,0.0,3.0,6.0,0.462,1.0,1.0,0.968,2.0,2.0,2.13,2.0,0.92,0.883,0.968,2.26,1,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0072,3,C3,DEP_02,UP_12,2025-02,2025-02-28,2.72,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,3.0,3.0,3.0,0.0,0.0,5.0,6.0,0.462,0.0,1.0,0.369,0.0,0.0,2.124,2.0,13.0,0.415,0.369,1.687,0,4.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0078,7,C7,DEP_03,UP_06,2025-02,2025-02-28,2.57,2.0,4.0,0.054,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,4.0,4.0,4.0,0.0,0.0,5.0,8.0,0.615,0.0,1.0,0.314,0.0,0.0,2.838,2.0,13.0,0.248,0.314,2.463,0,4.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0082,7,C7,DEP_02,UP_10,2025-02,2025-02-28,3.34,2.0,4.0,1.141,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,3.0,3.0,3.0,0.0,0.0,5.0,7.0,0.538,0.0,2.0,0.682,2.0,1.0,2.326,2.0,13.0,0.359,0.682,1.757,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0084,4,C4,DEP_04,UP_12,2025-02,2025-02-28,2.93,2.0,4.0,0.073,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,3.0,3.0,3.0,0.0,0.0,2.0,7.0,0.538,1.0,1.0,0.709,2.0,2.0,2.715,2.0,0.0,0.662,0.709,2.739,1,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
SYN_T0085,5,C5,DEP_05,UP_01,2025-02,2025-02-28,2.91,3.0,5.0,1.088,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,4.0,4.0,4.0,0.0,0.0,3.0,6.0,0.462,0.0,1.0,0.466,2.0,2.0,2.006,2.0,13.0,0.435,0.466,2.059,0,4.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-02-28
